Product,ProductId,Brand,Quantity,Unit,Barcode,Category,Price,UnitPrice,SpecialPrice,BestPrice30,AnchorPrice
ČAJNA 80g NAR PODRAVKA,90316894,PODRAVKA,0.08 kg,ko,3856020213121,HRANA,,18.63,1.49,1.49,1.95
PAŠTETA KOKOŠJA 95g LO PODRAVKA,90308799,PODRAVKA,0.10 kg,ko,3858886469377,HRANA,1.49,15.68,,,1.39
GRAH KRUPNI BIJELI 400g PODRAVKA,90219181,PODRAVKA,0.40 kg,ko,3850104283536,HRANA,1.59,3.98,,,1.49
JUHA KREM RAJČICA S MOZZAR 80g PODRAVKA,90185623,PODRAVKA,0.08 kg,ko,3850104278198,HRANA,1.69,21.13,,,1.39
JUHA KREM OD GLJIVA 54g PODRAVKA,90160136,PODRAVKA,0.05 kg,ko,3850104274596,HRANA,1.59,29.44,,,1.49
KEČAP BLAGI 500g PODRAVKA,90095836,PODRAVKA,0.50 kg,ko,3850104268731,HRANA,2.29,4.58,,,2.15
LEĆA LIM.400g PODRAVKA,90091539,PODRAVKA,0.40 kg,ko,3850104272356,HRANA,2.19,5.48,,,2.05
PAŠTETA PIKANT 95g LO,90087682,PODRAVKA,0.10 kg,ko,3858886469261,HRANA,1.49,15.68,,,1.39
PAŠTETA ČAJNA 95g PODRAVKA,90087641,PODRAVKA,0.10 kg,ko,3858886469209,HRANA,1.49,15.68,,,1.39
ČAJNA KOBASICA MAXI 650 REZ PODRAVKA,90051595,PODRAVKA,1.00 kg,ko,,HRANA,20.49,20.49,,,13.52
ČAJNA KOBASICA MAXI 650g PODRAVKA,90051583,PODRAVKA,0.65 kg,ko,3858886467069,HRANA,13.19,20.29,,,8.79
JUHA FRANCUSKA 64g PODRAVKA,04162698,PODRAVKA,0.06 kg,ko,3850104003219,HRANA,1.59,24.84,,,1.49
ČAJ ŠUMSKO VOĆE AO 50g PODRAVKA,04090268,PODRAVKA,0.05 kg,ko,3850104425110,HRANA,2.35,47,,,2.25
PILEĆI NAREZAK 150g   PODRAVKA,02166676,PODRAVKA,0.15 kg,ko,3850104055706,HRANA,2.19,14.6,,,2.05
RAGU BOLOGNESE 200g PODRAVKA,02160359,PODRAVKA,0.20 kg,ko,3850104022401,HRANA,2.89,14.45,,,2.65
FILEKI 400g PODRAVKA,02160058,PODRAVKA,0.40 kg,ko,3850104050848,HRANA,4.49,11.23,,,4.19
PANCETA DO 400g VAC PODRAVKA,02019107,PODRAVKA,1.00 kg,kg,3859890848288,HRANA,26.99,26.99,,,24.99
KRUMPIR PIRE INST 200g PODRAVKA,01491658,PODRAVKA,0.20 kg,ko,3850104219382,HRANA,3.09,15.45,,,2.85
UMAK RAJČICA SALSA 410g,01491261,PODRAVKA,0.41 kg,ko,3850104222351,HRANA,3.69,9,,,3.39
KOMPOT VIŠNJA BK 340g PODRAVKA,01471987,PODRAVKA,0.34 kg,ko,3850104223518,HRANA,3.69,10.85,,,3.39
PEKMEZ ŠLJIVA 660g PODRAVKA,90572867,PODRAVKA,0.66 kg,ko,3856020252847,HRANA,5.19,7.86,,,4.79
DŽEM ŠIPAK 360g PODRAVKA,90572865,PODRAVKA,0.36 kg,ko,3856020252212,HRANA,2.85,7.92,,,2.29
ZIMSKA 80g NAR PODRAVKA,90319775,PODRAVKA,0.08 kg,ko,3856020213183,HRANA,,18.63,1.49,1.49,2.25
JUHA ALPSKA 64g PODRAVKA,90290261,PODRAVKA,0.06 kg,ko,3850104295218,HRANA,1.59,24.84,,,1.49
MASLINE ZELENE S PAP 350g/190g PODR,90187761,PODRAVKA,0.19 kg,ko,3850104279317,HRANA,4.29,22.58,,,3.89
KOCKA KRALJEVSKA 120g PODRAVKA,90140982,PODRAVKA,0.12 kg,ko,3850104274008,HRANA,2.49,20.75,,,2.35
JUHA SVATOVSKA 58g PODRAVKA,04161003,PODRAVKA,0.06 kg,ko,3850104004964,HRANA,1.59,27.41,,,1.49
JUHA KREM OD VRGANJA 60g PODRAVKA,04160716,PODRAVKA,0.06 kg,ko,3850104214653,HRANA,1.59,26.5,,,1.49
GRAH S KOBASICOM 400g PODRAVKA,02166109,PODRAVKA,0.40 kg,ko,3850104035739,HRANA,4.49,11.23,,,3.69
RAGU MESNI 200g PODRAVKA,02160362,PODRAVKA,0.20 kg,ko,3850104020308,HRANA,2.89,14.45,,,2.65
ZIMSKA 300g PODRAVKA,02024510,PODRAVKA,0.30 kg,ko,3858886466239,HRANA,7.99,26.63,,,7.49
FEFERONI BLAGI 150g PODRAVKA,01559017,PODRAVKA,0.15 kg,ko,3850104011658,HRANA,3.09,20.6,,,2.85
SENF ESTRAGON PVC 140g PODRAVKA,01530171,PODRAVKA,0.14 kg,ko,3850104023033,HRANA,2.05,14.64,,,1.89
PAPRIKA PEČENA 400g PODRAVKA,01512639,PODRAVKA,0.40 kg,ko,3850104209291,HRANA,4.59,11.48,,,4.29
AJVAR LJUTI 350g PODRAVKA,01480010,PODRAVKA,0.35 kg,ko,3850104050565,HRANA,2.89,8.26,,,2.65
JUHA PILEĆA RIB KAŠA 65 g PODRAVKA,90890327,PODRAVKA,0.07 kg,ko,3856020276829,HRANA,1.59,24.46,,,1.49
GRILL KRANJSKA 300 g PODRAVKA,90800564,PODRAVKA,0.30 kg,ko,3856020274535,HRANA,4.49,14.97,,,4.49
GRILL JEGER 300 g PODRAVKA,90800562,PODRAVKA,0.30 kg,ko,3856020274047,HRANA,4.49,14.97,,,4.49
UMAK BBQ CLASSIC 345g PODRAVKA,90703022,PODRAVKA,0.35 kg,ko,3856020264321,HRANA,3.39,9.83,,,3.2
DŽEM BOROVNICA 100% VOĆE 220g PODR,90494849,PODRAVKA,0.22 kg,ko,3856020248567,HRANA,4.49,20.41,,,4.19
DŽEM CRNO VOĆE 100% VOĆE  220g PODR,90494843,PODRAVKA,0.22 kg,ko,3856020248505,HRANA,4.49,20.41,,,4.19
MRKVA I GRAŠAK GARDEN GOOD 1kg,90703992,GARDEN GOOD,1.00 kg,ko,3838900835340,HRANA,2.85,2.85,,,2.09
GRAŠAK GARDEN GOOD 1kg,90703977,GARDEN GOOD,1.00 kg,ko,3838900844175,HRANA,2.29,2.29,,,2.09
KOMPOT VIŠNJA GARDEN GOOD  680/340g,90677947,GARDEN GOOD,0.34 kg,ko,3850334028228,HRANA,2.25,6.62,,,1.85
DATULJA GARDEN GOOD SUHA 200g,90499361,GARDEN GOOD,0.20 kg,ko,3838900987858,HRANA,1.09,5.45,,,0.99
ŠLJIVA GG SUHA SOFT BEZ KONZ BK 200g,90363941,GARDEN GOOD,0.20 kg,ko,3838900807873,HRANA,1.95,9.75,,,1.89
STUDENTSKI MIX GARD GOOD SLANI 180g,90363779,GARDEN GOOD,0.18 kg,ko,3838900958568,HRANA,2.15,11.94,,,1.99
BUNDEVA JEZGRA SJEM GARDEN GOOD 150g,90363770,GARDEN GOOD,0.15 kg,ko,3838900956892,HRANA,1.69,11.27,,,1.59
MARELICA GARDEN GOOD SUHA 180g,90363751,GARDEN GOOD,0.18 kg,ko,3838900958483,HRANA,2.85,15.83,,,2.59
GRAH CRVENI GARDEN GOOD 420/240 g,90854719,GARDEN GOOD,0.24 kg,ko,3838900842942,HRANA,0.89,3.71,,,0.85
GRAH BIJELI GARDEN GOOD 420/240 g,90854715,GARDEN GOOD,0.24 kg,ko,3838900842911,HRANA,0.89,3.71,,,0.85
AJVAR GARDEN GOOD BLAGI PREM  290g,90754905,GARDEN GOOD,0.29 kg,ko,3850334107862,HRANA,4.29,14.79,,,3.89
MJEŠAVINA MEKSIČKA GARDEN GOOD 750g,90704007,GARDEN GOOD,0.75 kg,ko,3838900835357,HRANA,2.85,3.79,,,2.09
KIKIRIKI GARD GOOD PEČ NESLANI 500g,90518726,GARDEN GOOD,0.50 kg,ko,3838900802519,HRANA,3.09,6.18,,,2.79
LAN SJEMENKE GARDEN GOOD 200g,90518723,GARDEN GOOD,0.20 kg,ko,3838900956915,HRANA,0.67,3.35,,,0.35
CHIA SJEMENKE GARDEN GOOD 200g,90514409,GARDEN GOOD,0.20 kg,ko,3838900988008,HRANA,1.35,6.75,,,0.89
KUKURUZ KOKIČAR GARDEN GOOD 400g,90363739,GARDEN GOOD,0.40 kg,ko,3838900958728,HRANA,1.05,2.63,,,0.99
BRUSNICA GARDEN GOOD SUHA 180g,90363722,GARDEN GOOD,0.18 kg,ko,3838900956984,HRANA,2.29,12.72,,,2.09
AJVAR GARDEN GOOD LJUTI PREM 550g,90754908,GARDEN GOOD,0.55 kg,ko,3850334107824,HRANA,7.69,13.98,,,7.09
CVJETAČA GARDEN GOOD 750g,90704016,GARDEN GOOD,0.75 kg,ko,3838900835234,HRANA,2.29,3.05,,,2.09
BROKULA GARDEN GOOD 750g,90704011,GARDEN GOOD,0.75 kg,ko,3838900835210,HRANA,3.39,4.51,,,3.19
ZELENA MAHUNA GARDEN GOOD 1kg,90703996,GARDEN GOOD,1.00 kg,ko,3838900835289,HRANA,2.75,2.75,,,2.59
CARSKO POVRĆE GARDEN GOOD 1kg,90703982,GARDEN GOOD,1.00 kg,ko,3838900835333,HRANA,2.85,2.85,,,2.65
ORAH JEZGRA GARDEN GOOD 150g,90363758,GARDEN GOOD,0.15 kg,ko,3838900958544,HRANA,2.15,14.33,,,1.99
GRAH GARDEN GOOD BIJELI 500g,90363725,GARDEN GOOD,0.50 kg,ko,3838900957004,HRANA,1.69,3.38,,,1.09
RAJČICA PASIRANA GARDEN GOOD 3X200g,90713162,GARDEN GOOD,0.60 kg,ko,3838900826195,HRANA,1.59,2.65,,,1.49
MALINE GARDEN GOOD 400g,90704069,GARDEN GOOD,0.40 kg,ko,8605002359914,HRANA,3.39,8.48,,,2.49
"PISTACIO LJUSKA G GOOD PR NESL 180g ",90514405,GARDEN GOOD,0.18 kg,ko,3838900987995,HRANA,4.89,27.14,,,4.19
STUDENTSKI MIX GARDEN GOOD 180g,90363755,GARDEN GOOD,0.18 kg,ko,3838900958506,HRANA,3.19,17.72,,,2.79
LEĆA GARDEN GOOD ZELENA 500g,90363742,GARDEN GOOD,0.50 kg,ko,3838900957103,HRANA,1.85,3.7,,,1.19
GRAH SMEĐI GARDEN GOOD 800/480 g,90854721,GARDEN GOOD,0.48 kg,ko,3838900842874,HRANA,1.75,3.65,,,1.59
AJVAR GARDEN GOOD LJUTI PREM 290g,90754902,GARDEN GOOD,0.29 kg,ko,3850334107848,HRANA,4.29,14.79,,,3.89
KOMPOT GARDEN GOOD VOĆNA SALATA 500g/820g,90673223,GARDEN GOOD,0.50 kg,ko,3838900825952,HRANA,3.49,6.98,,,3.19
BADEM JEZGRA GG SUHO PRŽ NESL 180g,90514162,GARDEN GOOD,0.18 kg,ko,3838900987827,HRANA,3.29,18.26,,,2.79
ORAŠASTO SUHO VOĆE G GOOD MIX 180g,90493323,GARDEN GOOD,0.18 kg,ko,3838900958520,HRANA,2.59,14.39,,,2.29
LJEŠNJAK JEZGRA GARDEN GOOD 180g,90493321,GARDEN GOOD,0.18 kg,ko,3838900958452,HRANA,3.39,18.83,,,3.09
GROŽĐICA GARDEN GOOD SUHA 180g,90363768,GARDEN GOOD,0.18 kg,ko,3838900958551,HRANA,1.35,7.5,,,1.19
MASLINE KALAMATA SINGLE FARM OTKOŠ 160g,90706522,ILIADA,0.16 kg,ko,5201043105256,HRANA,4.59,28.69,,,4.29
MASLINE KALAMATA SINGLE FARM 160g,90706519,ILIADA,0.16 kg,ko,5201043105249,HRANA,4.59,28.69,,,4.29
ŽIGICE ZA DOMAĆ VELIKE,05590126,EUROALP,1.00 ko,ko,8411442315904,PROIZVODI ZA KUĆANSTVO,1.65,1.65,,,1.49
KEKS PIŠKOTE DULCETTI 400g,90356870,DULCETTI,0.40 kg,ko,3838900842331,HRANA,1.75,4.38,,,1.75
KEKS DOLCI CANTUCCINI DULCETTI 200g,90400687,DULCETTI,0.20 kg,ko,3850334131324,HRANA,2.45,12.25,,,2.29
TARALLI DULCETTI CLASSIC 300 g,90851026,DULCETTI,0.30 kg,ko,3850334431264,HRANA,2.05,6.83,,,1.95
KEKS DULCETTI CHOCO PETIT 125g,90412429,DULCETTI,0.13 kg,ko,3850334134752,HRANA,2.29,18.32,,,2.15
TARALLI DULCETTI MEDITERRANEO 300 g,90851039,DULCETTI,0.30 kg,ko,3850334431301,HRANA,2.05,6.83,,,1.95
KOLAČ DULCETTI LIMUN 400g,90825820,DULCETTI,0.40 kg,ko,3850334420466,HRANA,,5.48,2.19,2.95,2.65
KEKS DOLCI GRANELLI DULCETTI 350 g,90749918,DULCETTI,0.35 kg,ko,3850334100276,HRANA,2.45,7,,,2.29
KEKS DOLCI CEREALI KAKAO DULCETTI 230g,90662995,DULCETTI,0.23 kg,ko,3850334011084,HRANA,1.99,8.65,,,1.85
KEKS DOLCI CEREALI CLASSIC DULCETTI 250g,90400693,DULCETTI,0.25 kg,ko,3850334011046,HRANA,1.99,7.96,,,1.85
KEKS DOLCI CEREALI VOĆE DULCETTI 250g,90400683,DULCETTI,0.25 kg,ko,3850334011060,HRANA,1.99,7.96,,,1.85
TARALLI DULCETTI ONION  300 g,90851037,DULCETTI,0.30 kg,ko,3850334431288,HRANA,2.05,6.83,,,1.95
GRISSINI DULCETTI SEZAM 170 g,90890117,DULCETTI,0.17 kg,ko,3838900843482,HRANA,1.49,8.76,,,1.39
GRISSINI DULCETTI CLASSIC 170 g,90890114,DULCETTI,0.17 kg,ko,3838900843475,HRANA,1.49,8.76,,,1.39
GRISSINI DULCETTI RUŽMARIN 170 g,90890120,DULCETTI,0.17 kg,ko,3838900843499,HRANA,1.49,8.76,,,1.39
HIG UL LIBRESSE MAXI GOODNIGHT DUO,06500235,LIBRESSE,20.00 ko,ko,7322540576450,TOALETNE POTREPŠTINE,4.49,0.22,,,3.69
HIG UL LIBRESSE MAXI GOODNIGHT 10/1,06502379,LIBRESSE,10.00 ko,ko,7322541192543,TOALETNE POTREPŠTINE,2.5,0.25,,,1.99
BOMBON HAPPY MIX TVRDI 1000g LIKING,04194472,LIKING,1.00 kg,ko,8002415801007,HRANA,7.99,7.99,,,7.39
BOMBON VOĆNI TVRDI 350g LIKING,04194470,LIKING,0.35 kg,ko,8002415500429,HRANA,3.59,10.26,,,3.29
DET LIKVI ULTRA FRESH 900ml,90369960,LIKVI,0.90 l,ko,3850105170286,SREDSTVA ZA ČIŠĆENJE,2.85,3.17,,,2.75
DET LIKVI ULTRA FRESH 450ml,90365160,LIKVI,0.45 l,ko,3850105170101,SREDSTVA ZA ČIŠĆENJE,1.55,3.44,,,1.39
LIKER LIMONCE 0.5L 25%,03080551,LIMONCE,0.50 l,ko,8000440112815,PIĆE,11.59,23.18,,,10.79
"LIKER LIMONCE APERITIVO 0.7 L ",90874807,LIMONCE,0.70 l,ko,8000440627401,PIĆE,19.59,27.99,,,18.19
PRAL LINDT LINDOR ASSORT BALLS 200g,04219619,LINDT,0.20 kg,ko,7610400082556,HRANA,10.39,51.95,,,10.59
ČOKOL LINDT EXC DARK ORANGE 100g,04211364,LINDT,0.10 kg,ko,3046920028370,HRANA,4.89,48.9,,,4.59
ČOKOL LINDT DARK EXCELL 70% 100g,04210560,LINDT,0.10 kg,ko,3046920022323,HRANA,4.89,48.9,,,4.59
PRALINE LINDT LINDOR MILK BALLS 200g,04219618,LINDT,0.20 kg,ko,7610400082549,HRANA,10.39,51.95,,,10.59
ČOKOL LINDT EXCELL DARK 99% 50g,04219607,LINDT,0.05 kg,ko,3046920028721,HRANA,5.29,105.8,,,4.89
ČOKOL LINDT EXC DARK 85% 100g,04211347,LINDT,0.10 kg,ko,3046920022378,HRANA,4.89,48.9,,,4.59
KAŠ INST ČOKOLINO 600 g,90779733,LINO,0.60 kg,ko,3850104263453,HRANA,3.99,6.65,,,3.99
PAŠTETA TUNA CREAM 95g LINO,90706309,LINO,0.10 kg,ko,3856020260460,HRANA,2.19,23.05,,,2.05
KAŠ INST ČOKOLINO 1.4kg,90410316,LINO,1.40 kg,ko,3856020242176,HRANA,12.39,8.85,,,11.79
KAŠ INST ČOKOLINO FIT 400g,90063366,LINO,0.40 kg,ko,3850104263682,HRANA,5.69,14.23,,,5.29
KAŠICA INST ČOKOLINO 200g,04174520,LINO,0.20 kg,ko,3850104230011,HRANA,2.89,14.45,,,2.79
PAŠTETA PILEĆA CREAM 95g LINO,90706304,LINO,0.10 kg,ko,3856020260439,HRANA,1.75,18.42,,,1.59
DESERT LINO MLIJEČNI GRIS 200g,90290097,LINO,0.20 kg,ko,3850104294167,HRANA,2.55,12.75,,,2.45
KAŠ LINO JAB ŠLJIVA 190G,90184203,LINO,0.19 kg,ko,3850104280023,HRANA,1.79,9.42,,,1.69
KAŠ LINO JAB KEKS 190G,90184183,LINO,0.19 kg,ko,3850104280108,HRANA,1.79,9.42,,,1.69
KAŠ LINO JAB ŠLJIVA S GRISOM 190g,90320546,LINO,0.19 kg,ko,3856020211158,HRANA,1.79,9.42,,,1.69
FLIPS MOJ PRVI LINO 25g,90084063,LINO,0.03 kg,ko,3850104268618,HRANA,2.09,83.6,,,2.05
KEKS BABY LINO 140g,90084045,LINO,0.14 kg,ko,3850104269219,HRANA,2.09,14.93,,,2.05
KAŠICA INST KEKSOLINO 200g,04174518,LINO,0.20 kg,ko,3850104230066,HRANA,2.89,14.45,,,2.79
KAŠICA INST ČOKOLINO 500g,04172111,LINO,0.50 kg,ko,3850104210259,HRANA,5.59,11.18,,,5.39
KAŠ INST KEKSOLINO 500g,04171102,LINO,0.50 kg,ko,3850104218804,HRANA,5.59,11.18,,,5.39
NAMAZ KIKIRIKI MASL 350G LINO,90750757,LINO,0.35 kg,ko,3856020271077,HRANA,4.89,13.97,,,4.59
PAŠTETA TUNA CREAM 4X50g LINO,90623061,LINO,0.20 kg,ko,3856020259365,HRANA,4.49,22.45,,,4.19
TUBA FRUTOLI JAB/KRUŠ/BAN 100g,90568469,LINO,0.10 kg,ko,3856020248093,HRANA,1.55,15.5,,,1.49
TUBA FRUTOLINO VOĆE/PIR 100g,90568457,LINO,0.10 kg,ko,3856020248185,HRANA,1.55,15.5,,,1.49
PAHULJ LINO CRUNCH DUO VR PODR 500g,90059729,LINO,0.50 kg,ko,3850104263514,HRANA,5.69,11.38,,,5.29
KAŠ INST LJEŠNJAK ČOKOLINO 1kg,04170059,LINO,1.00 kg,ko,3850104017476,HRANA,10.19,10.19,,,8.49
KEKS KEKSOLINO MULTIGRAIN 140g,90617943,LINO,0.14 kg,ko,3856020254858,HRANA,2.09,14.93,,,2.05
KAŠ INST ČOKOLINO PLUS 400g,90063360,LINO,0.40 kg,ko,3850104263460,HRANA,5.69,14.23,,,5.29
PAŠTETA PILEĆA CREAM 50g LINO,90623023,LINO,0.05 kg,ko,3856020259426,HRANA,1.05,21,,,0.95
ŠUNKA LINO PUREĆA 60g NAR,90599011,LINO,0.06 kg,ko,3856020257033,HRANA,1.99,33.17,,,1.85
PAHULJ LINO PILLOWS 250g PODRAVKA,04170926,LINO,0.25 kg,ko,3850104258978,HRANA,3.99,15.96,,,3.69
MUESLI LINO MULTIGRAIN/ČOK 150 g,90874776,LINO,0.15 kg,ko,3856020277222,HRANA,3.09,20.6,,,2.99
ČOKOLINO PROTEIN POWER 350g,90707751,LINO,0.35 kg,ko,3856020264789,HRANA,6.89,19.69,,,5.59
TUBA FRUTOLINO VOĆE/ZOB 100g,90568463,LINO,0.10 kg,ko,3856020248154,HRANA,1.55,15.5,,,1.49
TUBA FRUTOLINO KRUŠ/MAR 100g,90568390,LINO,0.10 kg,ko,3856020248123,HRANA,1.55,15.5,,,1.49
PAH LINO PILLOWS MILK PODR VR 500g,90082811,LINO,0.50 kg,ko,3850104263613,HRANA,5.69,11.38,,,5.29
KAŠICA INST ČOKOLINO 1kg VREĆ,04170091,LINO,1.00 kg,ko,3850104017537,HRANA,10.19,10.19,,,8.99
PAHULJICE  LINO PILLOWS DUO 250 g,90869782,LINO,0.25 kg,ko,3856020278687,HRANA,3.99,15.96,,,3.69
PAŠTETA TUNA CREAM 50g LINO,90623064,LINO,0.05 kg,ko,3856020259396,HRANA,1.39,27.8,,,1.25
PAH LINO PILLOWS TAMNI PODR VR 500g,90069525,LINO,0.50 kg,ko,3850104263538,HRANA,5.69,11.38,,,5.29
KAŠ INST ČOKOLINO LJEŠNJAK 500g,04172117,LINO,0.50 kg,ko,3850104227530,HRANA,5.59,11.18,,,5.39
NAMAZ LINO LADA GOLD  CREAMY 350g PODRAVKA,90707717,LINO LADA,0.35 kg,ko,3856020265366,HRANA,4.59,13.11,,,4.29
NAMAZ LINO LADA DUO 700g PODRAVKA,90648385,LINO LADA,0.70 kg,ko,3856020259884,HRANA,7.59,10.84,,,6.19
NAMAZ LINO LADA DUO 400g ST PODRAVKA,04230107,LINO LADA,0.40 kg,ko,3850104019784,HRANA,4.59,11.48,,,3.99
NAMAZ LINO LADA MILK MANIA 350 g,90900042,LINO LADA,0.35 kg,ko,3856020280581,HRANA,4.59,13.11,,,4.29
NAMAZ LINO LADA MILK 700g PODRAVKA,90648392,LINO LADA,0.70 kg,ko,3856020259945,HRANA,7.59,10.84,,,6.19
ORAH INDIJSKI 400 g,90829831,EUROCOMPANY,0.40 kg,ko,3858882292733,HRANA,6.29,15.73,,,3.99
KUKURUZ KOKIČAR EUROCOMPANY 400g,90100298,EUROCOMPANY,0.40 kg,ko,3872084004024,HRANA,1.35,3.38,,,1.29
TUNJ FILET 100 g/70 g EVA,90749653,EVA,0.07 kg,ko,3856020263096,HRANA,3.99,57,,,3.69
TUNJ SALATA MEDITERANA 160g EVA,90320974,EVA,0.16 kg,ko,3856020217648,HRANA,4.99,31.19,,,4.59
SKUŠA FIL MASL ULJE EVA 81G,90063680,EVA,0.08 kg,ko,3850104249907,HRANA,3.79,46.79,,,3.49
TUNJ KOMADIĆI BILJ ULJ  EVA 112g,02190459,EVA,0.11 kg,ko,3850104267031,HRANA,2.65,23.66,,,2.45
TUNJ S POVRĆEM EVA 100g/51g,90733047,EVA,0.05 kg,ko,3856020263157,HRANA,2.89,56.67,,,2.65
TUNJ KOM MASL ULJE 2X80g EVA,90442833,EVA,0.10 kg,ko,3850104301360,HRANA,6.29,60.48,,,5.79
TUNJ SALATA MEXICANA 160g EVA,90320980,EVA,0.16 kg,ko,3856020218126,HRANA,4.99,31.19,,,4.59
PAŠTETA TUNA CLASS EVA 95G LIM,90158458,EVA,0.10 kg,ko,3850104274978,HRANA,2.15,22.63,,,1.95
TUNA STEAK BILJ ULJE 4X80/4X52 g EVA,90904753,EVA,0.21 kg,ko,3856020278403,HRANA,8.09,38.89,,,7.49
PLAVA RIBA U BILJ ULJU 95 g/67 g EVA,90886068,EVA,0.07 kg,ko,3856020277970,HRANA,1.75,26.12,,,1.59
TUNJ KOM BILJ ULJE 2X80g EVA,90442831,EVA,0.10 kg,ko,3850104301353,HRANA,4.99,47.98,,,4.59
SKUŠA S POVRĆEM EVA 100g/70g,90732360,EVA,0.07 kg,ko,3856020263065,HRANA,2.29,32.71,,,2.15
TUNJ SALATA BALANCE 160g EVA,90706300,EVA,0.16 kg,ko,3856020263874,HRANA,4.99,31.19,,,4.59
TUNJ SALATA PROTEIN 160g EVA,90706294,EVA,0.16 kg,ko,3856020263904,HRANA,4.99,31.19,,,4.59
TUNJ SALATA MEXICANA 2X160 g EVA,90765195,EVA,0.32 kg,ko,3856020269524,HRANA,9.19,28.72,,,8.49
TUNJ SALATA DALMATINA 2X160 g EVA,90765185,EVA,0.32 kg,ko,3856020269555,HRANA,9.19,28.72,,,8.49
SKUŠA FIL U BILJ ULJU 100g/70g EVA,90726049,EVA,0.07 kg,ko,3856020263034,HRANA,3.49,49.86,,,2.79
TUNJ SALATA KUS KUS 160g EVA,90320986,EVA,0.16 kg,ko,3856020217730,HRANA,4.99,31.19,,,4.59
TUNJ SALATA DALMATINA 160g EVA,90320977,EVA,0.16 kg,ko,3856020217617,HRANA,4.99,31.19,,,4.59
EVA SKUŠA FILETI MEDITERAN LIM 81G,90170080,EVA,0.08 kg,ko,3850104275050,HRANA,3.79,46.79,,,3.49
PAŠTETA EVA TUNA POVRĆE LIM 95 G,90170245,EVA,0.10 kg,ko,3850104274961,HRANA,1.99,20.95,,,1.92
LOSOS SALATA ASIANA 160 g EVA,90886046,EVA,0.16 kg,ko,3856020276720,HRANA,4.99,31.19,,,4.59
"SARDINA U BILJNOM ULJU 70g EVA ",90707430,EVA,0.07 kg,ko,3856020262525,HRANA,1.95,27.86,,,1.79
SARDINA U UM RAJČICE 100g/65g EVA,90706343,EVA,0.07 kg,ko,3856020262648,HRANA,1.95,30,,,1.79
"SARDINA S POVRĆ U UMAKU 100g/50g ",90705604,EVA,0.05 kg,ko,3856020262587,HRANA,1.95,39,,,1.79
GEL TUŠ ŠAMP FA DJ 250ml,06601225,FA,0.25 l,ko,9000100662468,KOZMETIKA,3.09,12.36,,,2.99
DEO FA PINK P 150ml     6228,06552447,FA,0.15 l,ko,3838824116204,KOZMETIKA,4.59,30.6,,,4.25
GEL TUŠ FA MYSTIC MOM 400ml,90703679,FA,0.40 l,ko,9000101704457,KOZMETIKA,4.59,11.48,,,4.29
GEL TUŠ FA MEN SPORT EN 400ml,90362041,FA,0.40 l,ko,9000100781374,KOZMETIKA,4.59,11.48,,,4.25
GEL TUŠ FA SPORT 400ml,90377601,FA,0.40 l,ko,3838824142296,KOZMETIKA,4.59,11.48,,,4.25
ROLL ON FA PINK P 50ml  6193,06550257,FA,0.05 l,ko,9000100326193,KOZMETIKA,4.59,91.8,,,4.25
GEL TUŠ ŠAMP FA DJEV 250ml,06601226,FA,0.25 l,ko,9000100662550,KOZMETIKA,3.09,12.36,,,2.99
DEO FA MYSTIC MOM 150ml,06552604,FA,0.15 l,ko,9000100634113,KOZMETIKA,4.59,30.6,,,4.25
DET FAKS GEL SMART CL WHITE 900ml=18 PR,90553591,FAKS,0.90 l,ko,3850105178237,SREDSTVA ZA ČIŠĆENJE,8.99,9.99,,,6.99
DET FAKS AQUAMA SMART CL 3.51kg=54PR,90553345,FAKS,3.51 kg,ko,3850105176769,SREDSTVA ZA ČIŠĆENJE,13.15,3.75,,,13.15
DET FAKS LAVANDA SMILJE 1.17kg=18 PR,90518686,FAKS,1.17 kg,ko,3850105176585,SREDSTVA ZA ČIŠĆENJE,8.99,7.68,,,8.69
DET FAKS AQUAMARINE 1.17kg=18 PR,90518684,FAKS,1.17 kg,ko,3850105176820,SREDSTVA ZA ČIŠĆENJE,8.99,7.68,,,7.99
DET FAKS AQUAMARINE 2.34kg=36PRANJA,90628165,FAKS,2.34 kg,ko,3850105176790,SREDSTVA ZA ČIŠĆENJE,15.19,6.49,,,14.79
DET FAKS GEL COL SMART CLEAN 900ml=18 PR,90553341,FAKS,0.90 l,ko,3850105178206,SREDSTVA ZA ČIŠĆENJE,8.99,9.99,,,6.99
DET FAKS AQUAMARINE 260G=4 PRANJA,90289955,FAKS,0.26 kg,ko,3850105159793,SREDSTVA ZA ČIŠĆENJE,2.25,8.65,,,2.15
FANT ZA ŠPAGETE BOLOGNESE 58g PODRA,90319718,FANT,0.06 kg,ko,3850104295089,HRANA,1.59,27.41,,,1.52
FANT UMAK BOLOGNESE 40g PODRAVKA,04160709,FANT,0.04 kg,ko,3850104036613,HRANA,1.35,33.75,,,1.25
FANT GULAŠ I PAPRIKAŠ 65g VREĆ PODR,04163600,FANT,0.07 kg,ko,3850104075537,HRANA,1.59,24.46,,,1.49
FANT PUNJ PAPRIKA SARMA 60g VREĆ PO,04163561,FANT,0.06 kg,ko,3850104075513,HRANA,1.59,26.5,,,1.49
FANT ZA ĆEVAP HAMB PLJESK 40g PODRAV,04160552,FANT,0.04 kg,ko,3850104018237,HRANA,1.59,39.75,,,1.52
